# poker.academy CE-Symmetric — 60bb vs3bet | hero EP vs MP
# Scraped 2026-06-01 via scrape_all_ranges.py
# TreeParams: poker.academy CE-Symmetric Regular @ 60bb (GTO ChipEV, 1bb ante)
notation,action,freq
22,call,1.0
33,call,1.0
44,call,1.0
55,call,1.0
66,call,1.0
77,call,1.0
88,call,1.0
99,call,0.9782
99,threeBet,0.0218
AA,threeBet,1.0
AKs,jam,0.322
AKs,threeBet,0.678
AQs,call,1.0
AJs,call,0.812
AJs,threeBet,0.188
ATs,call,0.958
ATs,threeBet,0.042
A9s,call,0.8322
A9s,fold,0.1319
A9s,threeBet,0.0359
A8s,call,0.0339
A8s,fold,0.8262
A8s,threeBet,0.1399
A7s,fold,0.968
A7s,threeBet,0.032
A6s,call,0.0499
A6s,fold,0.9501
A5s,call,0.862
A5s,threeBet,0.138
A4s,call,0.8397
A4s,threeBet,0.1603
A3s,call,0.2171
A3s,fold,0.71
A3s,threeBet,0.0729
AKo,call,0.2539
AKo,jam,0.6522
AKo,threeBet,0.0939
KK,jam,0.716
KK,threeBet,0.284
KQs,call,0.9601
KQs,threeBet,0.0399
KJs,call,0.776
KJs,threeBet,0.224
KTs,call,0.7081
KTs,threeBet,0.2919
K9s,call,0.032
K9s,fold,0.866
K9s,threeBet,0.102
K7s,call,0.4211
K7s,fold,0.0789
K7s,threeBet,0.5
K6s,call,0.9878
K6s,threeBet,0.0122
AQo,call,0.6661
AQo,threeBet,0.3339
QQ,call,0.5882
QQ,jam,0.0278
QQ,threeBet,0.384
QJs,call,0.8841
QJs,fold,0.1159
QTs,call,0.648
QTs,fold,0.352
JJ,call,0.6239
JJ,threeBet,0.3761
JTs,call,1.0
J9s,call,0.2319
J9s,fold,0.7681
TT,call,0.92
TT,threeBet,0.08
T9s,call,0.7561
T9s,fold,0.2439
98s,call,0.9663
98s,fold,0.0337
87s,call,1.0
76s,call,1.0
65s,call,1.0
54s,call,1.0
